,interactor_A,interactor_B,label
337652,P46943,Q03081,0
337655,P46943,P41833,0
337657,P46943,P38725,0
338145,Q12107,Q00582,0
338147,Q12107,Q12306,0
338148,Q12107,Q99288,0
338155,Q12107,P19454,0
338157,Q12107,P40485,0
338159,Q12107,P19735,0
338166,Q12107,P38751,0
338172,Q12107,P32500,0
338173,Q12107,P43639,0
338174,Q12107,P53295,0
338185,Q12107,P46946,0
338186,Q12107,P28239,0
338188,Q12107,P52917,0
338193,Q12107,P13365,0
338200,Q12107,P25693,0
338201,Q12107,P28000,0
338202,Q12107,P08679,0
338210,Q12107,P38862,0
338212,Q12107,Q07528,0
338214,Q12107,P28004,0
338217,Q12107,P06243,0
338218,Q12107,P17157,0
338225,Q12107,P11710,0
338226,Q12107,P40070,0
338227,Q12107,P53237,0
338230,Q12107,P17214,0
338231,Q12107,Q07622,0
338234,Q12107,P30283,0
338235,Q12107,Q02821,0
338239,Q12107,Q12489,0
338242,Q12107,Q12300,0
338249,Q12107,P13902,0
338251,Q12107,P36100,0
338259,Q12107,Q04549,0
338262,Q12107,Q03177,0
338263,Q12107,P39729,0
338264,Q12107,P23059,0
338273,Q12107,P50113,0
338274,Q12107,P38074,0
338275,Q12107,P50095,0
338276,Q12107,Q00776,0
338279,Q12107,P07258,0
338286,Q12107,P32259,0
338288,Q12107,P38700,0
338289,Q12107,P43123,0
338290,Q12107,P12954,0
338291,Q12107,P53036,0
338293,Q12107,P21243,0
338298,Q12107,Q12181,0
338299,Q12107,P08539,0
338303,Q12107,P23292,0
338304,Q12107,P25555,0
338308,Q12107,Q03656,0
338311,Q12107,P38217,0
338314,Q12107,P36131,0
338315,Q12107,P13099,0
338317,Q12107,P39551,0
338322,Q12107,P04161,0
338328,Q12107,P53272,0
338334,Q12107,Q03525,0
338339,Q12107,P32828,0
338344,Q12107,P53343,0
338346,Q12107,P40515,0
338353,Q12107,Q04175,0
338356,Q12107,P26449,0
338361,Q12107,P43124,0
338362,Q12107,P41808,0
338363,Q12107,P32582,0
338368,Q12107,Q08754,0
338369,Q12107,Q12260,0
338370,Q12107,P33296,0
338372,Q12107,P32491,0
338381,Q12107,P38682,0
338382,Q12107,P23287,0
338383,Q12107,P38232,0
338384,Q12107,P32385,0
338392,Q12107,P53754,0
338395,Q12107,P15380,0
338396,Q12107,P07703,0
338399,Q12107,Q02784,0
338400,Q12107,Q04067,0
338401,Q12107,Q03750,0
338402,Q12107,P25583,0
338403,Q12107,P25355,0
338408,Q12107,Q12250,0
338412,Q12107,Q04493,0
338417,Q12107,P38694,0
338422,Q12107,P40465,0
338423,Q12107,Q99219,0
338424,Q12107,Q12298,0
338428,Q12107,P24870,0
338430,Q12107,Q99260,0
338431,Q12107,P43544,0
338432,Q12107,Q12513,0
338434,Q12107,P52918,0
338442,Q12107,P36144,0
338444,Q12107,P33308,0
338446,Q12107,P40302,0
338447,Q12107,P43132,0
338451,Q12107,Q03407,0
338452,Q12107,P42944,0
338456,Q12107,P53147,0
338457,Q12107,Q02725,0
338461,Q12107,P53729,0
338469,Q12107,Q12497,0
338486,Q12107,P04911,0
338488,Q12107,P32496,0
338490,Q12107,P53968,0
338493,Q12107,P21242,0
338499,Q12107,Q12692,0
338500,Q12107,P41920,0
338502,Q12107,Q04902,0
338503,Q12107,P18634,0
338505,Q12107,Q12253,0
338507,Q12107,P53244,0
338509,Q12107,Q04226,0
338512,Q12107,P12612,0
338513,Q12107,P47025,0
338515,Q12107,P01120,0
338523,Q12107,P14693,0
338525,Q12107,P09232,0
338528,Q12107,P06838,0
338530,Q12107,Q04749,0
338535,Q12107,P34167,0
338536,Q12107,P13574,0
338541,Q12107,Q03330,0
338542,Q12107,P26309,0
338543,Q12107,Q12380,0
338545,Q12107,Q04396,0
338547,Q12107,Q12449,0
338551,Q12107,P32499,0
338555,Q12107,P41911,0
338558,Q12107,P17123,0
338559,Q12107,Q04087,0
338566,Q12107,P22213,0
338569,Q12107,P38622,0
338572,Q12107,P32473,0
338577,Q12107,P23291,0
338578,Q12107,Q12468,0
338579,Q12107,Q12317,0
338580,Q12107,P38303,0
338585,Q12107,P25586,0
338593,Q12107,P25694,0
338595,Q12107,P24280,0
338598,Q12107,P39926,0
338600,Q12107,P07262,0
338601,Q12107,Q6Q5K6,0
338602,Q12107,Q12215,0
338607,Q12107,Q12233,0
338610,Q12107,P25383,0
338612,Q12107,P38143,0
338613,Q12107,Q04272,0
338614,Q12107,P53124,0
338616,Q12107,P23285,0
338617,Q12107,P48566,0
338619,Q12107,P04786,0
338620,Q12107,Q99394,0
338623,Q12107,P24868,0
338624,Q12107,Q03081,0
338627,Q12107,P41833,0
338629,Q12107,P38725,0
338632,Q00582,P32526,0
338633,Q00582,Q12306,0
338634,Q00582,P34760,0
338635,Q00582,P40366,0
338636,Q00582,P53857,0
338637,Q00582,P25299,0
338638,Q00582,P38812,0
338642,Q00582,Q02199,0
338644,Q00582,P22276,0
338645,Q00582,P38277,0
338647,Q00582,P40087,0
338648,Q00582,Q99288,0
338649,Q00582,Q02629,0
338651,Q00582,P40898,0
338652,Q00582,P53184,0
338653,Q00582,P25652,0
338656,Q00582,P47079,0
338659,Q00582,P38749,0
338660,Q00582,P42073,0
338662,Q00582,Q02606,0
338663,Q00582,P45819,0
338664,Q00582,P38302,0
338665,Q00582,P53270,0
338667,Q00582,P53899,0
338669,Q00582,P32857,0
338670,Q00582,P11433,0
338671,Q00582,P29366,0
338672,Q00582,P53906,0
338674,Q00582,P33307,0
338676,Q00582,P35190,0
338678,Q00582,P53142,0
338681,Q00582,P47158,0
338682,Q00582,Q08685,0
338683,Q00582,P21268,0
338684,Q00582,Q04401,0
338685,Q00582,P47120,0
338689,Q00582,P38932,0
338691,Q00582,Q05785,0
338692,Q00582,P87283,0
338695,Q00582,Q04149,0
338697,Q00582,P38697,0
338698,Q00582,P47129,0
338699,Q00582,P53169,0
338700,Q00582,P40583,0
338702,Q00582,P32598,0
338703,Q00582,P32829,0
338704,Q00582,P19454,0
338707,Q00582,P40485,0
338708,Q00582,P38195,0
338711,Q00582,P25293,0
338713,Q00582,P38257,0
338714,Q00582,P19735,0
338716,Q00582,P53740,0
338718,Q00582,Q05610,0
338719,Q00582,P53721,0
338720,Q00582,P36145,0
338721,Q00582,P25620,0
338727,Q00582,P40326,0
338728,Q00582,P32379,0
338730,Q00582,P46983,0
338731,Q00582,P40559,0
338733,Q00582,Q04839,0
338734,Q00582,P39677,0
338735,Q00582,P40077,0
338736,Q00582,P48836,0
338742,Q00582,Q06592,0
338745,Q00582,P21374,0
338746,Q00582,Q12277,0
338748,Q00582,P43603,0
338749,Q00582,P43545,0
338753,Q00582,Q04004,0
338755,Q00582,P40356,0
338756,Q00582,P32489,0
338757,Q00582,P46972,0
338758,Q00582,P38751,0
338760,Q00582,Q12347,0
338761,Q00582,P38166,0
338763,Q00582,P32601,0
338767,Q00582,P30402,0
338768,Q00582,P52286,0
338771,Q00582,Q12493,0
338772,Q00582,P38268,0
338773,Q00582,P39734,0
338774,Q00582,P38766,0
338776,Q00582,P32502,0
338777,Q00582,P38165,0
338778,Q00582,Q01684,0
338779,Q00582,P34237,0
338781,Q00582,Q03012,0
338782,Q00582,P38871,0
338784,Q00582,Q12452,0
338789,Q00582,P25453,0
338790,Q00582,Q03497,0
338791,Q00582,P38796,0
338792,Q00582,P48568,0
338794,Q00582,P38816,0
338795,Q00582,Q01532,0
338799,Q00582,Q12115,0
338801,Q00582,Q12292,0
338802,Q00582,P32500,0
338803,Q00582,P43639,0
338805,Q00582,P53295,0
338807,Q00582,P38804,0
338808,Q00582,Q02772,0
338809,Q00582,Q05871,0
338812,Q00582,P07834,0
338813,Q00582,Q05024,0
338816,Q00582,P53979,0
338817,Q00582,P32563,0
338819,Q00582,P39945,0
338821,Q00582,P38693,0
338822,Q00582,Q03220,0
338825,Q00582,Q12520,0
338826,Q00582,P53854,0
338828,Q00582,P47122,0
338832,Q00582,Q04322,0
338836,Q00582,Q02336,0
338838,Q00582,P40581,0
338840,Q00582,P06106,0
338844,Q00582,P43634,0
338845,Q00582,P46679,0
338846,Q00582,P47038,0
338847,Q00582,P32572,0
338850,Q00582,Q03557,0
338852,Q00582,Q12287,0
338854,Q00582,P38769,0
338857,Q00582,P46965,0
338861,Q00582,P49017,0
338862,Q00582,Q99395,0
338863,Q00582,Q12023,0
338865,Q00582,P38272,0
338866,Q00582,P23641,0
338868,Q00582,Q12020,0
338873,Q00582,P33317,0
338875,Q00582,P25343,0
338876,Q00582,P38861,0
338877,Q00582,P46946,0
338878,Q00582,P12709,0
338879,Q00582,P35734,0
338880,Q00582,P22768,0
338881,Q00582,P38176,0
338883,Q00582,P28239,0
338885,Q00582,P46989,0
338886,Q00582,P52917,0
338887,Q00582,P22215,0
338890,Q00582,P89886,0
338891,Q00582,P53437,0
338892,Q00582,P36116,0
338893,Q00582,P32366,0
338894,Q00582,P17558,0
338896,Q00582,Q04299,0
338900,Q00582,P38633,0
338902,Q00582,P41834,0
338903,Q00582,P32939,0
338904,Q00582,P35203,0
338906,Q00582,P53190,0
338908,Q00582,P25298,0
338911,Q00582,P32350,0
338912,Q00582,P37366,0
338913,Q00582,P13365,0
338914,Q00582,Q12094,0
338917,Q00582,P09032,0
338920,Q00582,Q12516,0
338921,Q00582,P40052,0
338923,Q00582,P38692,0
338924,Q00582,P38346,0
338925,Q00582,Q12251,0
338926,Q00582,Q04964,0
338929,Q00582,Q02948,0
338931,Q00582,P38182,0
338935,Q00582,P38274,0
338937,Q00582,Q08229,0
338938,Q00582,P25693,0
338939,Q00582,Q08214,0
338940,Q00582,P33754,0
338942,Q00582,P43625,0
338943,Q00582,P38740,0
338944,Q00582,P54784,0
338945,Q00582,P39990,0
338946,Q00582,P08679,0
338952,Q00582,Q12434,0
338953,Q00582,P32788,0
338954,Q00582,P53277,0
338955,Q00582,P53829,0
338957,Q00582,P38716,0
338958,Q00582,Q12432,0
338960,Q00582,Q03503,0
338961,Q00582,Q12013,0
338962,Q00582,P38147,0
338964,Q00582,P40063,0
338966,Q00582,P38862,0
338969,Q00582,P53934,0
338970,Q00582,P27472,0
338974,Q00582,P04824,0
338975,Q00582,P40075,0
338976,Q00582,Q04767,0
338977,Q00582,P47821,0
338978,Q00582,P47115,0
338979,Q00582,P46682,0
338982,Q00582,P25454,0
338983,Q00582,Q07528,0
338984,Q00582,P43547,0
338985,Q00582,P47166,0
338986,Q00582,Q99383,0
338987,Q00582,P25623,0
338990,Q00582,Q03770,0
338993,Q00582,P28004,0
338994,Q00582,Q02574,0
338995,Q00582,P48581,0
338999,Q00582,P40357,0
339000,Q00582,P38229,0
339003,Q00582,P20437,0
339004,Q00582,P06243,0
339005,Q00582,P17157,0
339006,Q00582,Q12318,0
339007,Q00582,Q99401,0
339008,Q00582,Q99326,0
339010,Q00582,P38837,0
339011,Q00582,P53924,0
339012,Q00582,P19262,0
339016,Q00582,P36083,0
339017,Q00582,P25374,0
339018,Q00582,P36075,0
339021,Q00582,P32610,0
339022,Q00582,P48837,0
339023,Q00582,Q02457,0
339024,Q00582,Q99314,0
339025,Q00582,Q12016,0
339030,Q00582,P38884,0
339031,Q00582,P34164,0
339033,Q00582,P21269,0
339034,Q00582,P06100,0
339035,Q00582,Q12125,0
339036,Q00582,P25630,0
339037,Q00582,P38793,0
339038,Q00582,Q00764,0
339039,Q00582,P46982,0
339040,Q00582,P25044,0
339041,Q00582,P53230,0
339043,Q00582,P36048,0
339046,Q00582,P39533,0
339047,Q00582,P11710,0
339048,Q00582,P28496,0
339049,Q00582,P47042,0
339050,Q00582,Q03533,0
339052,Q00582,P40070,0
339053,Q00582,P53237,0
339056,Q00582,P17214,0
339057,Q00582,Q07622,0
339058,Q00582,P07274,0
339060,Q00582,P30283,0
339061,Q00582,Q02821,0
339062,Q00582,P32337,0
339065,Q00582,Q12489,0
339068,Q00582,Q12300,0
339070,Q00582,P50942,0
339071,Q00582,P38815,0
339073,Q00582,Q02892,0
339074,Q00582,Q12446,0
339075,Q00582,P13902,0
339077,Q00582,P36100,0
339078,Q00582,P32602,0
339082,Q00582,P01123,0
339084,Q00582,P40956,0
339085,Q00582,Q04549,0
339088,Q00582,Q03177,0
339089,Q00582,P39729,0
339090,Q00582,P23059,0
339091,Q00582,P53040,0
339092,Q00582,P06843,0
339093,Q00582,P38261,0
339094,Q00582,P38987,0
339096,Q00582,P38962,0
339098,Q00582,P38555,0
339099,Q00582,P50113,0
339100,Q00582,P38074,0
339101,Q00582,P50095,0
339102,Q00582,Q00776,0
339104,Q00582,P39105,0
339105,Q00582,P07258,0
339106,Q00582,P53726,0
339107,Q00582,P33338,0
339112,Q00582,P32259,0
339113,Q00582,P28495,0
339114,Q00582,P38700,0
339115,Q00582,P43123,0
339116,Q00582,P12954,0
339117,Q00582,P53036,0
339119,Q00582,P21243,0
339121,Q00582,Q12175,0
339123,Q00582,P32912,0
339124,Q00582,Q12181,0
339125,Q00582,P08539,0
339126,Q00582,Q06440,0
339129,Q00582,P23292,0
339130,Q00582,P25555,0
339134,Q00582,Q03656,0
339136,Q00582,P08468,0
339137,Q00582,P38217,0
339138,Q00582,P24869,0
339140,Q00582,P36131,0
339141,Q00582,P13099,0
339142,Q00582,Q12457,0
339143,Q00582,P39551,0
339148,Q00582,P04161,0
339150,Q00582,P15891,0
339154,Q00582,P53272,0
339157,Q00582,Q12433,0
339160,Q00582,Q03525,0
339163,Q00582,P25575,0
339165,Q00582,P32828,0
339167,Q00582,Q12018,0
339168,Q00582,P18562,0
339172,Q00582,P40515,0
339179,Q00582,Q04175,0
339181,Q00582,Q12242,0
339182,Q00582,P26449,0
339185,Q00582,P32497,0
339187,Q00582,P43124,0
339188,Q00582,P41808,0
339189,Q00582,P32582,0
339194,Q00582,Q08754,0
339195,Q00582,Q12260,0
339196,Q00582,P33296,0
339198,Q00582,P32491,0
339199,Q00582,P28320,0
339205,Q00582,Q03466,0
339207,Q00582,P38682,0
339208,Q00582,P23287,0
339209,Q00582,P38232,0
339210,Q00582,P32385,0
339211,Q00582,P39731,0
339213,Q00582,P39083,0
339217,Q00582,P39081,0
339218,Q00582,P53754,0
339220,Q00582,P34077,0
339221,Q00582,P15380,0
339223,Q00582,P23561,0
339225,Q00582,Q02784,0
339226,Q00582,Q04067,0
339227,Q00582,Q03750,0
339228,Q00582,P25583,0
339229,Q00582,P25355,0
339234,Q00582,Q12250,0
339243,Q00582,P38694,0
339248,Q00582,P40465,0
339249,Q00582,Q99219,0
339250,Q00582,Q12298,0
339254,Q00582,P24870,0
339255,Q00582,P32838,0
339256,Q00582,Q99260,0
339257,Q00582,P43544,0
339258,Q00582,Q12513,0
339259,Q00582,Q08273,0
339260,Q00582,P52918,0
339265,Q00582,P38041,0
339268,Q00582,P36144,0
339269,Q00582,P53921,0
339270,Q00582,P33308,0
339272,Q00582,P40302,0
339273,Q00582,P43132,0
339277,Q00582,Q03407,0
339278,Q00582,P42944,0
339282,Q00582,P53147,0
339283,Q00582,Q02725,0
339285,Q00582,P46680,0
339288,Q00582,P53729,0
339292,Q00582,Q06102,0
339296,Q00582,Q12497,0
339306,Q00582,P40479,0
339313,Q00582,P04911,0
339315,Q00582,P32496,0
339316,Q00582,Q03776,0
339317,Q00582,P53968,0
339320,Q00582,P21242,0
339326,Q00582,Q12692,0
339327,Q00582,P41920,0
339329,Q00582,Q04902,0
339330,Q00582,P18634,0
339332,Q00582,Q12253,0
339334,Q00582,P53244,0
339336,Q00582,Q04226,0
339339,Q00582,P12612,0
339340,Q00582,P47025,0
339342,Q00582,P01120,0
339345,Q00582,P25349,0
339350,Q00582,P14693,0
339352,Q00582,P09232,0
339355,Q00582,P06838,0
339357,Q00582,Q04749,0
339362,Q00582,P34167,0
339363,Q00582,P13574,0
339368,Q00582,Q03330,0
339369,Q00582,P26309,0
339370,Q00582,Q12380,0
339372,Q00582,Q04396,0
339374,Q00582,Q12449,0
339375,Q00582,P06782,0
339377,Q00582,P50111,0
339378,Q00582,P32499,0
339380,Q00582,Q04511,0
339382,Q00582,P41911,0
339385,Q00582,P17123,0
339386,Q00582,Q04087,0
339388,Q00582,Q00916,0
339393,Q00582,P22213,0
339396,Q00582,P38622,0
339399,Q00582,P32473,0
339404,Q00582,P23291,0
339405,Q00582,Q12468,0
339406,Q00582,Q12317,0
339407,Q00582,P38303,0
339412,Q00582,P25586,0
339417,Q00582,Q03048,0
339420,Q00582,P25694,0
339421,Q00582,P38234,0
339422,Q00582,P24280,0
339425,Q00582,P39926,0
339427,Q00582,P07262,0
339428,Q00582,Q6Q5K6,0
339429,Q00582,Q12215,0
339433,Q00582,P38953,0
339434,Q00582,Q12233,0
339435,Q00582,Q12330,0
339437,Q00582,P25383,0
339439,Q00582,P38143,0
339440,Q00582,Q04272,0
339441,Q00582,P53124,0
339443,Q00582,P23285,0
339444,Q00582,P48566,0
339446,Q00582,P04786,0
339447,Q00582,Q99394,0
339449,Q00582,P38883,0
339450,Q00582,P24868,0
339451,Q00582,Q03081,0
339454,Q00582,P41833,0
339456,Q00582,P38725,0
340339,P32526,P28000,0
340365,P32526,P53237,0
340400,P32526,P39729,0
340426,P32526,P43123,0
340436,P32526,P08539,0
340441,P32526,P25555,0
340465,P32526,P53272,0
340481,P32526,P53343,0
340498,P32526,P43124,0
340509,P32526,P32491,0
340520,P32526,P38232,0
340533,P32526,P07703,0
340537,P32526,Q04067,0
340549,P32526,Q04493,0
340579,P32526,P36144,0
340584,P32526,P43132,0
340589,P32526,P42944,0
340607,P32526,Q12497,0
340631,P32526,P21242,0
340641,P32526,P18634,0
340643,P32526,Q12253,0
340673,P32526,P34167,0
340693,P32526,P41911,0
340716,P32526,Q12468,0
340731,P32526,P25694,0
340733,P32526,P24280,0
340739,P32526,Q6Q5K6,0
340748,P32526,P25383,0
340754,P32526,P23285,0
340762,P32526,Q03081,0
340803,Q12306,P53899,0
340863,Q12306,P40326,0
340889,Q12306,Q04004,0
340897,Q12306,P38166,0
340907,Q12306,Q12493,0
340908,Q12306,P38268,0
340913,Q12306,P38165,0
340915,Q12306,P34237,0
341000,Q12306,P43594,0
341017,Q12306,P38176,0
341022,Q12306,P52917,0
341080,Q12306,P38740,0
341081,Q12306,P54784,0
341090,Q12306,P32788,0
341094,Q12306,P38716,0
341098,Q12306,Q12013,0
341101,Q12306,P40063,0
341106,Q12306,P53934,0
341143,Q12306,Q12318,0
341169,Q12306,P21269,0
341176,Q12306,P25044,0
341189,Q12306,P53237,0
341251,Q12306,P43123,0
341260,Q12306,P08539,0
341265,Q12306,P25555,0
341289,Q12306,P53272,0
341304,Q12306,P53343,0
341306,Q12306,P40515,0
341343,Q12306,P38232,0
341360,Q12306,Q04067,0
341382,Q12306,P40465,0
341392,Q12306,Q12513,0
341402,Q12306,P36144,0
341411,Q12306,Q03407,0
341430,Q12306,Q12497,0
341454,Q12306,P21242,0
341464,Q12306,P18634,0
341516,Q12306,P41911,0
341533,Q12306,P32473,0
341539,Q12306,Q12468,0
341554,Q12306,P25694,0
341556,Q12306,P24280,0
341561,Q12306,P07262,0
341562,Q12306,Q6Q5K6,0
341563,Q12306,Q12215,0
341571,Q12306,P25383,0
341577,Q12306,P23285,0
341585,Q12306,Q03081,0
341618,P34760,P53295,0
341632,P34760,P52917,0
341645,P34760,P28000,0
341671,P34760,P53237,0
341706,P34760,P39729,0
341732,P34760,P43123,0
341736,P34760,P21243,0
341742,P34760,P08539,0
341771,P34760,P53272,0
341787,P34760,P53343,0
341789,P34760,P40515,0
341815,P34760,P32491,0
341826,P34760,P38232,0
341839,P34760,P07703,0
341843,P34760,Q04067,0
341855,P34760,Q04493,0
341865,P34760,P40465,0
341871,P34760,P24870,0
341875,P34760,Q12513,0
341885,P34760,P36144,0
341894,P34760,Q03407,0
341895,P34760,P42944,0
341902,P34760,P46680,0
341913,P34760,Q12497,0
341937,P34760,P21242,0
341947,P34760,P18634,0
341949,P34760,Q12253,0
341979,P34760,P34167,0
341999,P34760,P41911,0
342022,P34760,Q12468,0
342045,P34760,Q6Q5K6,0
342054,P34760,P25383,0
342060,P34760,P23285,0
342063,P34760,P04786,0
342067,P34760,P24868,0
342077,P40366,P11433,0
342082,P40366,P19454,0
342097,P40366,P38871,0
342104,P40366,P47122,0
342111,P40366,P25343,0
342115,P40366,P52917,0
342116,P40366,P53437,0
342117,P40366,P35203,0
342122,P40366,Q12516,0
342128,P40366,P28000,0
342129,P40366,P08679,0
342133,P40366,Q03503,0
342137,P40366,P38862,0
342141,P40366,P28004,0
342154,P40366,P53237,0
342158,P40366,Q07622,0
342159,P40366,P07274,0
342168,P40366,Q12300,0
342170,P40366,P50942,0
342174,P40366,Q12446,0
342190,P40366,P23059,0
342193,P40366,P38261,0
342196,P40366,P38962,0
342199,P40366,P50113,0
342204,P40366,P39105,0
342205,P40366,P07258,0
342215,P40366,P43123,0
342225,P40366,P08539,0
342230,P40366,P25555,0
342237,P40366,P38217,0
342238,P40366,P24869,0
342243,P40366,P39551,0
342248,P40366,P04161,0
342254,P40366,P53272,0
342257,P40366,Q12433,0
342267,P40366,Q12018,0
342270,P40366,P53343,0
342272,P40366,P40515,0
342281,P40366,Q12242,0
342285,P40366,P32497,0
342287,P40366,P43124,0
342294,P40366,Q08754,0
342295,P40366,Q12260,0
342298,P40366,P32491,0
342299,P40366,P28320,0
342308,P40366,P23287,0
342309,P40366,P38232,0
342318,P40366,P53754,0
342322,P40366,P07703,0
342323,P40366,P23561,0
342326,P40366,Q04067,0
342338,P40366,Q04493,0
342343,P40366,P38694,0
342348,P40366,P40465,0
342354,P40366,P24870,0
342355,P40366,P32838,0
342358,P40366,Q12513,0
342359,P40366,Q08273,0
342368,P40366,P36144,0
342370,P40366,P33308,0
342377,P40366,Q03407,0
342382,P40366,P53147,0
342385,P40366,P46680,0
342395,P40366,Q12497,0
342405,P40366,P40479,0
342412,P40366,P04911,0
342419,P40366,P21242,0
342425,P40366,Q12692,0
342426,P40366,P41920,0
342429,P40366,P18634,0
342433,P40366,P53244,0
342438,P40366,P12612,0
342441,P40366,P01120,0
342444,P40366,P25349,0
342461,P40366,P34167,0
342462,P40366,P13574,0
342467,P40366,Q03330,0
342479,P40366,Q04511,0
342481,P40366,P41911,0
342495,P40366,P38622,0
342498,P40366,P32473,0
342504,P40366,Q12468,0
342506,P40366,P38303,0
342516,P40366,Q03048,0
342519,P40366,P25694,0
342520,P40366,P38234,0
342521,P40366,P24280,0
342524,P40366,P39926,0
342526,P40366,P07262,0
342527,P40366,Q6Q5K6,0
342528,P40366,Q12215,0
342536,P40366,P25383,0
342538,P40366,P38143,0
342539,P40366,Q04272,0
342542,P40366,P23285,0
342549,P40366,P24868,0
342550,P40366,Q03081,0
342609,P53857,P28000,0
342634,P53857,P53237,0
342695,P53857,P43123,0
342734,P53857,P53272,0
342750,P53857,P53343,0
342767,P53857,P43124,0
342789,P53857,P38232,0
342806,P53857,Q04067,0
342857,P53857,Q03407,0
342858,P53857,P42944,0
342876,P53857,Q12497,0
342900,P53857,P21242,0
342912,P53857,Q12253,0
342962,P53857,P41911,0
342985,P53857,Q12468,0
343008,P53857,Q6Q5K6,0
343017,P53857,P25383,0
343056,P25299,P38751,0
343078,P25299,P52917,0
343091,P25299,P28000,0
343092,P25299,P08679,0
343117,P25299,P53237,0
343132,P25299,Q12300,0
343134,P25299,P50942,0
343153,P25299,P39729,0
343179,P25299,P43123,0
343189,P25299,P08539,0
343204,P25299,P36131,0
343218,P25299,P53272,0
343234,P25299,P53343,0
343236,P25299,P40515,0
343251,P25299,P43124,0
343252,P25299,P41808,0
343259,P25299,Q12260,0
343262,P25299,P32491,0
343273,P25299,P38232,0
343274,P25299,P32385,0
343285,P25299,P07703,0
343289,P25299,Q04067,0
343297,P25299,Q12250,0
343301,P25299,Q04493,0
343311,P25299,P40465,0
343317,P25299,P24870,0
343321,P25299,Q12513,0
343331,P25299,P36144,0
343340,P25299,Q03407,0
343341,P25299,P42944,0
343351,P25299,P53729,0
343359,P25299,Q12497,0
343376,P25299,P04911,0
343383,P25299,P21242,0
343389,P25299,Q12692,0
343390,P25299,P41920,0
343393,P25299,P18634,0
343395,P25299,Q12253,0
343413,P25299,P14693,0
343425,P25299,P34167,0
343445,P25299,P41911,0
343459,P25299,P38622,0
343468,P25299,Q12468,0
343469,P25299,Q12317,0
343483,P25299,P25694,0
343491,P25299,Q6Q5K6,0
343500,P25299,P25383,0
343506,P25299,P23285,0
343507,P25299,P48566,0
343509,P25299,P04786,0
343513,P25299,P24868,0
343514,P25299,Q03081,0
343538,P38812,P38751,0
343546,P38812,P53295,0
343560,P38812,P52917,0
343573,P38812,P28000,0
343599,P38812,P53237,0
343635,P38812,P39729,0
343661,P38812,P43123,0
343665,P38812,P21243,0
343700,P38812,P53272,0
343716,P38812,P53343,0
343741,P38812,Q12260,0
343755,P38812,P38232,0
343756,P38812,P32385,0
343768,P38812,P07703,0
343773,P38812,Q03750,0
343784,P38812,Q04493,0
343794,P38812,P40465,0
343804,P38812,Q12513,0
343819,P38812,P43132,0
343823,P38812,Q03407,0
343824,P38812,P42944,0
343829,P38812,Q02725,0
343834,P38812,P53729,0
343859,P38812,P04911,0
343872,P38812,Q12692,0
343873,P38812,P41920,0
343878,P38812,Q12253,0
343914,P38812,Q03330,0
343945,P38812,P32473,0
343951,P38812,Q12468,0
343966,P38812,P25694,0
